Dimerization,O^z,error
0.0,-0.2123664649318805,0.0
0.05,-0.21263921642357078,0.0
0.1,-0.21204464531156964,0.0
0.15,-0.20904084290126798,0.0
0.2,-0.20796553395632422,0.0
0.25,-0.20475772434696035,0.0
0.3,-0.198073251829011,0.0
0.35,-0.18857096664966091,0.0
0.4,-0.17581791315668352,0.0
0.45,-0.16165146159761437,0.0
0.5,-0.13823910735246447,0.0
0.55,-0.11513213965353208,0.0
0.6,-0.09061845576411584,0.0
0.65,-0.0656563587587038,0.0
0.7,-0.04084379136014315,0.0
