Dimerization,O^z,error
0.0,-0.12427530843209937,0.0
0.05,-0.12416054057894,0.0
0.1,-0.12413946669516049,0.0
0.15,-0.12401496145289134,0.0
0.2,-0.12049234562785872,0.0
0.25,-0.11700023235215239,0.0
0.3,-0.11172815118892232,0.0
0.35,-0.10524890488609151,0.0
0.4,-0.09121021944398633,0.0
0.45,-0.07753142347346659,0.0
0.5,-0.06081867847619149,0.0
0.55,-0.04223008592698232,0.0
0.6,-0.02746176735327723,0.0
0.65,-0.015460548077564447,0.0
0.7,-0.006861004925337419,0.0
