x2-x1,corr
32,0.27613214768923805
32,0.27428873772445445
32,0.2723396491375653
32,0.2806810458536886
32,0.2800035135079028
32,0.2894126268793924
32,0.28981214829412666
32,0.2874343291063753
32,0.2865187409744835
32,0.286792463465748
32,0.2866147977603093
32,0.2849029074260704
32,0.2862434521982497
32,0.2892544143171048
32,0.28930401272741885
32,0.2850809778567054
32,0.284875557073101
32,0.282896637326521
32,0.2814386999961471
32,0.28133555722341325
32,0.28252313533702866
32,0.283219411125373
32,0.2825114204245505
32,0.2853108880205548
32,0.28495604667083874
32,0.2827092984862082
32,0.2841785805701228
32,0.27964833375935566
32,0.2770696836798785
32,0.2826543586647044
32,0.28524634047187897
32,0.2754406252108737
