Dimerization,ZL,error,N
0.0,0.19983559980773632,0.003226213450940167,1000.0
0.05,0.19113652822746546,0.0032797141308903146,1000.0
0.1,0.16152752256415334,0.003814077898751108,1000.0
0.15,0.12270720819501345,0.004271034958772586,1000.0
0.2,0.0686010492619194,0.004611699193164345,1000.0
0.25,0.009622711579953397,0.004607004770011344,1000.0
0.3,-0.045376306336160105,0.004609184929922522,1000.0
0.35,-0.09661176744308174,0.00423133514870839,1000.0
0.4,-0.13898453294221297,0.0036399687507196704,1000.0
0.45,-0.15832489978978867,0.0032621044946206093,1000.0
0.5,-0.1459213758805321,0.003548087100704775,1000.0
0.55,-0.10288682640697933,0.004074379532169751,1000.0
0.6,-0.02731793933004791,0.004644655388123039,1000.0
0.65,0.07025643278354252,0.004799005881739668,1000.0
0.7,0.1782164334784071,0.004536636309053663,1000.0
