Dimerization,ZL,error,N
0.0,0.1972504358519354,0.002885520336897583,1000.0
0.05,0.18765467898453153,0.0030409294147761014,1000.0
0.1,0.16889879573453195,0.0033403350696458904,1000.0
0.15,0.13732228798121646,0.003739274616144812,1000.0
0.2,0.09964576607713968,0.004047589131885916,1000.0
0.25,0.055528445535172756,0.004265715551722391,1000.0
0.3,0.004455191905850015,0.00425982401706971,1000.0
0.35,-0.04134008544616293,0.004102289233307074,1000.0
0.4,-0.08474620831630872,0.003746584057316704,1000.0
0.45,-0.11491217501918746,0.003239257285913204,1000.0
0.5,-0.13090197289574912,0.0028867844801400704,1000.0
0.55,-0.12233122047931123,0.0028815424241030144,1000.0
0.6,-0.08792428166046799,0.0033433276572173956,1000.0
0.65,-0.028760113589036438,0.003825212199193694,1000.0
0.7,0.05023445592198728,0.004106963086798597,1000.0
