Dimerization,ZL,error,N
0.0,0.028541665433839354,0.0036498765635429044,500.0
0.05,0.020784073670398025,0.0037061254255506986,500.0
0.1,0.01730546442583858,0.004029971746032831,500.0
0.15,0.014562108654498813,0.004139028110373446,500.0
0.2,-0.0002892105062571644,0.004147706024727788,500.0
0.25,-0.005454231541585764,0.004053522927864043,500.0
0.3,-0.002942912182750872,0.004414026455183847,500.0
0.35,-0.014744167490101845,0.004317264065820382,500.0
0.4,-0.013617145287119969,0.004723655089087084,500.0
0.45,-0.0007753650714676978,0.005427068957012661,500.0
0.5,0.01259478199971406,0.0060741944123445185,500.0
