x2-x1,corr
32,0.000753395476055272
32,0.0008030832869594916
32,0.0007384071655132845
32,0.0004401603601542349
32,0.0004214827763360106
32,0.00036021021374604394
32,0.0004130671658051312
32,0.0004373301570925023
32,0.00042436283246048435
32,0.0008017402726872957
32,0.0005023330400534281
32,0.0004331065357972486
32,0.0005478220023367352
32,0.000624296381863678
32,0.0007155595571012361
32,0.0004726759327250809
32,0.0005039893949166771
32,0.0003519799203035459
32,0.00035155833587924355
32,0.00020054747357106466
32,0.0002753376867614159
32,0.00033834075073546134
32,0.00028638496806254114
32,0.001607100057788523
32,0.0015631710892052822
32,0.0020725504224658998
32,0.001957914092490701
32,0.0013513546727844262
32,0.001492621788809558
32,0.0007384950504425411
32,0.0007487744601765701
32,0.002784848813540087
