Dimerization,O^z,error
0.05,0.14426503161389498,0.0
0.1,0.13324914981281175,0.0
0.15,0.11747815544446091,0.0
0.2,0.0996719846628885,0.0
0.25,0.08072901870770406,0.0
0.3,0.06069256553222614,0.0
