Jdis,ZL,error,N
0.0,-0.1065256821923361,0.0,1.0
0.5,-0.11364539553362758,0.004325501007396802,500.0
1.0,-0.0568953239361506,0.005175914943185846,500.0
1.5,-0.019055326567033397,0.005441481121940986,500.0
2.0,-0.0035113438959621466,0.005487082807941639,500.0
2.5,0.009449475463388765,0.005307274645299025,500.0
3.0,0.016133241182461767,0.0050100956879163515,500.0
3.5,0.019994416273691366,0.004884332898715908,500.0
4.0,0.019429396217388727,0.004854575741181246,498.0
4.5,0.01979854098545427,0.004864013072234918,497.0
5.0,0.01876778937586784,0.004821085725831497,486.0
5.5,0.019993040271340662,0.004890171750054084,477.0
6.0,0.021470967957730933,0.0050334228013315255,468.0
