Jdis,ZL,error,N
0.7,-0.032841427684199904,0.004549600975499354,1000.0
0.75,-0.02731793933004791,0.004644655388123039,1000.0
0.8,-0.023134520423443484,0.0046004899858350535,1000.0
0.85,-0.017223175835441303,0.004643271921878524,1000.0
0.9,-0.014127796540457307,0.0047465952344437215,1000.0
0.95,-0.00963029491354349,0.004688517054935093,1000.0
1.0,-0.005917344908606892,0.004733278556705626,1000.0
1.1,0.0014210377186222318,0.0047876308409135985,1000.0
1.2,0.005045845520728729,0.0048020147905872956,1000.0
1.3,0.009008530523513957,0.004823515441003163,1000.0
1.4,0.012220423522262297,0.004789061062920444,1000.0
1.5,0.02303357319896291,0.004634652286455927,1000.0
