x1,x2,corr
0,1,-0.1535538522414362
0,2,0.1486531660403104
0,3,-0.0168155777708144
0,4,0.01732815207605533
0,5,-0.002166371907085039
0,6,0.002132976716678178
0,7,-0.000143036382389061
0,8,0.0001949220981262497
0,9,-5.618258906838006e-05
0,10,5.859735812709235e-05
0,11,-0.0001053422446368528
0,12,0.0001053465018113085
0,13,-6.066577670922199e-05
0,14,6.089099200956138e-05
0,15,-5.359732362729861e-05
0,16,5.34161657021366e-05
0,17,-0.0001037043794848704
0,18,0.0001043044843201665
0,19,-0.005368850212447103
0,20,0.005340380320668084
0,21,-0.0006653564342226856
0,22,0.0006856085817016738
0,23,-0.000150699817582998
0,24,0.0001512474489808469
0,25,8.745260471721333e-05
0,26,-8.685267023298574e-05
0,27,0.0001819162906339359
0,28,-0.0001818874635715028
0,29,0.007396228444781815
0,30,-0.007377925218798272
0,31,0.0008509085889912577
0,32,-0.0008793168750928338
1,11,9.978661745640595e-05
1,12,-0.0001013114831580516
1,13,3.079736622484587e-05
1,14,-3.119128689090977e-05
1,15,-1.499092105510905e-05
1,16,1.484248544171772e-05
1,17,-2.654702906626417e-05
1,18,2.663189513535937e-05
1,19,-0.0004114911513152137
1,20,0.0004094477739080049
1,21,-6.143988066913017e-05
1,22,6.301622782280017e-05
1,23,-2.559410104753836e-06
1,24,2.896965350590262e-06
1,25,6.818109717185485e-05
1,26,-6.786921978125305e-05
1,27,9.051277999310724e-05
1,28,-9.104956166526706e-05
1,29,0.003453322758078967
1,30,-0.003443095829354438
1,31,0.000397652108418157
1,32,-0.0004110734498305883
1,33,1.35605962198391e-05
2,12,0.0001006301347667167
2,13,-3.084626302713632e-05
2,14,3.123765224788701e-05
2,15,1.455717035777908e-05
2,16,-1.441112263503494e-05
2,17,2.547531923596181e-05
2,18,-2.55563271038416e-05
2,19,0.0003663861414309715
2,20,-0.0003646186708045849
2,21,5.58957867555451e-05
2,22,-5.730151749097303e-05
2,23,1.461872785553968e-06
2,24,-1.794484895251308e-06
2,25,-6.731287108825096e-05
2,26,6.700537967029734e-05
2,27,-8.89494263963376e-05
2,28,8.948571592270912e-05
2,29,-0.003395196298680289
2,30,0.003380631314455694
2,31,-0.0003905033515442597
2,32,0.000403658513085639
2,33,-1.259605544508078e-05
2,34,1.298651673663509e-05
3,13,5.494867433678361e-05
3,14,-5.594506614559175e-05
3,15,-5.063842330245491e-05
3,16,5.031785708682264e-05
3,17,-0.0001561454928970618
3,18,0.0001564007463509319
3,19,-0.005690649423104282
3,20,0.005659946969834979
3,21,-0.000697323308969821
3,22,0.0007189420066098456
3,23,-0.0001205908144388554
3,24,0.000121293864098027
3,25,0.0001287465870164992
3,26,-0.0001282107926243043
3,27,0.0002073556656796554
3,28,-0.0002075239276944312
3,29,0.007646064727028259
3,30,-0.007625693631181996
3,31,0.0008582371307109064
3,32,-0.0008877032540519046
3,33,0.0001066047425679201
3,34,-0.0001065788250141944
3,35,5.16720764711156e-06
4,14,5.535371965808925e-05
4,15,5.125092433516795e-05
4,16,-5.091934068628148e-05
4,17,0.0001574927253529228
4,18,-0.0001577649737963385
4,19,0.005718834200574211
4,20,-0.005702053700291549
4,21,0.0007022098221178327
4,22,-0.0007240647652423921
4,23,0.0001211249695501746
4,24,-0.0001218345805003342
4,25,-0.0001291732941471485
4,26,0.0001286340983596493
4,27,-0.0002079447824000357
4,28,0.000208106300943045
4,29,-0.007682696353675194
4,30,0.007639226162614995
4,31,-0.0008596909478651454
4,32,0.0008890732944973969
4,33,-0.0001066435130601552
4,34,0.0001066098379303224
4,35,-4.506818590544784e-06
4,36,3.877634486347229e-06
5,15,0.0001488672293092567
5,16,-0.0001449471343997365
5,17,0.0003022184746802651
5,18,-0.0003078184875410508
5,19,0.008089847226253877
5,20,-0.008070930821347745
5,21,0.0009028074424008035
5,22,-0.0009340458948295688
5,23,0.0001174772918185126
5,24,-0.00011751873987369
5,25,-3.112851439037973e-05
5,26,3.15003168296981e-05
5,27,-5.945071638634666e-05
5,28,5.818257404621293e-05
5,29,-0.002971488464578342
5,30,0.002955545874773318
5,31,-0.0003621815843743265
5,32,0.0003736192919866599
5,33,-2.093693563943183e-05
5,34,2.143165069580618e-05
5,35,9.151726350789482e-05
5,36,-9.14595933250938e-05
5,37,9.758191341250058e-05
6,16,0.0001439149773662668
6,17,-0.0003022915562187535
6,18,0.0003077479672654082
6,19,-0.00809719991233683
6,20,0.008050551904436582
6,21,-0.0008998068185943459
6,22,0.0009308110804081877
6,23,-0.0001170950360621531
6,24,0.0001171147715227719
6,25,2.983149518209348e-05
6,26,-3.021499765787415e-05
6,27,5.764801470812875e-05
6,28,-5.636780376792507e-05
6,29,0.002900894856075547
6,30,-0.0028886518545236
6,31,0.0003546061360737852
6,32,-0.0003658047315789037
6,33,2.003801034997274e-05
6,34,-2.053420113344764e-05
6,35,-9.132495191102881e-05
6,36,9.126077769641648e-05
6,37,-9.731485278086116e-05
6,38,9.748644830786386e-05
7,17,-0.0001647376734845291
7,18,0.0001289457443352705
7,19,-0.004126253418132094
7,20,0.004106350151086481
7,21,-0.0004183881283725987
7,22,0.0004342969039392891
7,23,-5.505881114296721e-05
7,24,5.416065488098867e-05
7,25,-0.0001737536640699686
7,26,0.0001725162516582295
7,27,-0.0002334473658253813
7,28,0.0002358479226800814
7,29,-0.009239017458586546
7,30,0.009186504796226446
7,31,-0.001051398893419208
7,32,0.001086774944134518
7,33,-0.0001140707490870806
7,34,0.0001143628688929704
7,35,5.923359826287164e-05
7,36,-5.978250438724809e-05
7,37,6.942708010802176e-05
7,38,-6.81200281727933e-05
7,39,0.005066824548578895
8,18,-0.0001176322113444159
8,19,0.004068872746622158
8,20,-0.004055787452058364
8,21,0.0004128239070395633
8,22,-0.0004285810615373144
8,23,5.426193408264758e-05
8,24,-5.336599304818232e-05
8,25,0.000174043904499368
8,26,-0.0001728056352863803
8,27,0.0002340314784760614
8,28,-0.0002364214499467284
8,29,0.009252055052719792
8,30,-0.009232993261558138
8,31,0.001057242740597728
8,32,-0.001092993735516531
8,33,0.0001145312337364024
8,34,-0.0001148455928340645
8,35,-5.995644378701955e-05
8,36,6.049871694555979e-05
8,37,-7.01537366374632e-05
8,38,6.884734233828787e-05
8,39,-0.005114874194470395
8,40,0.005087088248986102
9,19,-0.004532731736055019
9,20,0.004504910179306537
9,21,-0.0004992598052790211
9,22,0.0005165386075547487
9,23,-7.637911119810574e-05
9,24,7.646572728324533e-05
9,25,4.676875332989282e-05
9,26,-4.672915667644423e-05
9,27,8.843799943156493e-05
9,28,-8.803931944141416e-05
9,29,0.004759857880571495
9,30,-0.004747355397987568
9,31,0.0005834597781834616
9,32,-0.0006017783439381307
9,33,6.810655617517089e-05
9,34,-6.862333808840661e-05
9,35,-7.576349973811555e-05
9,36,7.578147656859401e-05
9,37,-9.198617129897e-05
9,38,9.17161107708312e-05
9,39,-0.004762267898552197
9,40,0.004736390702732776
9,41,-0.0005496428220831351
10,20,-0.004591175743811819
10,21,0.0005088023831393743
10,22,-0.0005264630274640194
10,23,7.763504554524853e-05
10,24,-7.771910088256193e-05
10,25,-4.5353465714513e-05
10,26,4.532505606414488e-05
10,27,-8.659563115597717e-05
10,28,8.616767966613761e-05
10,29,-0.004686505138925477
10,30,0.004665631227241328
10,31,-0.0005739251199082713
10,32,0.0005918785113409877
10,33,-6.710806850085543e-05
10,34,6.761708330489193e-05
10,35,7.504885898725703e-05
10,36,-7.5065311531316e-05
10,37,9.117413775257636e-05
10,38,-9.091444520874542e-05
10,39,0.004705708582090398
10,40,-0.004688228182991488
10,41,0.0005440809295432118
10,42,-0.0005624440662482033
11,21,0.001688155621239193
11,22,-0.001747138843454103
11,23,0.0002339057477848385
11,24,-0.000233027990175908
11,25,0.0001783316740426028
11,26,-0.0001763916147185822
11,27,0.0002190099413686798
11,28,-0.0002235724864700078
11,29,0.009798878660067201
