x1,x2,corr
0,32,-0.000406951534021405
1,33,0.0001925080514044728
2,34,0.000191617078252522
3,35,-9.387372587291951e-05
4,36,-9.266207476788253e-05
5,37,-0.001224077289797189
6,38,-0.001229522760965872
7,39,0.0002232109696364596
8,40,0.0002262386633866657
9,41,0.0002802125708965186
10,42,0.0002801890922218979
11,43,0.001089167961232219
12,44,0.001082392096675784
13,45,-0.001611271900272937
14,46,-0.00160935478122053
15,47,0.000290234536177766
16,48,0.0002907427002909813
17,49,-0.0002153763853878222
18,50,-0.0002167341762231657
19,51,-6.243050177344336e-05
20,52,-6.272861814977311e-05
21,53,0.000115221742536899
22,54,0.0001152917751526581
23,55,-0.0002644298958543884
24,56,-0.0002649439644112748
25,57,0.0002289841656364044
26,58,0.0002300039826999966
27,59,-0.0003587917976445358
28,60,-0.0003611240552863975
29,61,0.0003021063547141114
30,62,0.000303082879422886
31,63,-0.0004069691281919791
