x2-x1,corr
32,-8.024522665038713e-15
32,6.205014828028313e-15
32,6.2344212714895885e-15
32,1.2656196845016595e-15
32,9.544118867342664e-16
32,-5.695562472272199e-13
32,-5.595089684115733e-13
32,1.3630151017513776e-12
32,1.3640566306542137e-12
32,1.5530999583026957e-13
32,1.565513365348016e-13
32,-1.6917770475632215e-15
32,-1.2975986010462462e-15
32,4.585805554439565e-11
32,4.5620698970724485e-11
32,5.842460006987653e-12
32,5.879550552440353e-12
32,3.056569078588687e-11
32,3.0481211380029303e-11
32,2.0018000710927347e-12
32,2.0019836363467567e-12
32,2.0252073222003176e-12
32,2.0269577504401118e-12
32,3.904448497535932e-14
32,3.9063832146417144e-14
32,7.317916777190611e-15
32,7.701469497856955e-15
32,2.9508366633867466e-15
32,2.8616986461040536e-15
32,-4.688384832752648e-16
32,-6.031718117261906e-16
32,-2.6061339492648768e-15
