Dimerization,ZL,error,N
0.0,0.012435303129856884,0.0033277321414959893,500.0
0.05,0.01019238443270497,0.003515002612296045,499.0
0.1,0.00820246213382639,0.0034870689086647752,500.0
0.15,0.015208492958593434,0.0036572280406481344,500.0
0.2,0.0023826988061041187,0.003665532567956075,500.0
0.25,0.0009223076055408357,0.003696290950545066,500.0
0.3,0.0028371086384744774,0.00406799222331342,500.0
0.35,0.0009074677425895944,0.004290156956609768,500.0
0.4,-0.0002743899907005035,0.004806199868949813,500.0
0.45,0.010485730777754481,0.00507885812287854,500.0
0.5,0.02010480429249933,0.0057763502071795855,500.0
