Dimerization,O^z,error
0.05,0.28059165263851576,0.0
0.1,0.2584691196087368,0.0
0.15,0.2221868124724131,0.0
0.2,0.16923864434292857,0.0
0.25,0.10691885985377651,0.0
0.3,0.053604906789124586,0.0
