Dimerization,O^z,error
0.05,0.2768063258588259,0.0
0.1,0.2564548117825688,0.0
0.15,0.21728664454976943,0.0
0.2,0.1573056898684968,0.0
0.25,0.08988216213328049,0.0
0.3,0.03823261536216319,0.0
