x1,x2,corr
0,31,-2.1814330932290766
0,31,-2.18241536535131
0,31,-2.174860660086185
0,31,-2.177108241448764
0,31,-2.193415101207294
0,31,-2.178086586223057
0,31,-2.172525071788342
0,31,-2.181726802323166
0,31,-2.1878648051220386
0,31,-2.192383498197709
0,31,-2.167902723311177
0,31,-2.1808673691008353
0,31,-2.188698680690733
0,31,-2.1658830904681663
0,31,-2.18318448640544
0,31,-2.169006441935962
0,31,-2.1800802642988812
0,31,-2.184923901065187
0,31,-2.1807805895671653
0,31,-2.177405687326968
0,31,-2.17660483943383
0,31,-2.181399420085115
0,31,-2.174565075629771
0,31,-2.1647717881144186
0,31,-2.1847679558383297
0,31,-2.1730314695034307
0,31,-2.1936498933264312
0,31,-2.1920698122789815
0,31,-2.095457428592557
0,31,-2.1709566204497466
0,31,-2.1918686006414227
0,31,-2.1874990842818556
0,31,-2.175838843790911
0,31,-2.1750196729625446
0,31,-2.1887178875794153
0,31,-2.1868685162606494
0,31,-2.185870828655795
0,31,-2.1856404544915953
0,31,-2.1832808200284903
0,31,-2.17214840494063
0,31,-2.1795401800436154
0,31,-2.1722190730084288
0,31,-2.167945788906707
0,31,-2.166896037146599
0,31,-2.1742415059551474
0,31,-2.185962823102695
0,31,-2.1816752941825954
0,31,-2.1717046599784267
0,31,-2.1910255496264512
0,31,-2.18494048020261
0,31,-2.1836955979385206
0,31,-2.1682364611493607
0,31,-2.189719093217709
0,31,-2.0164793336932756
0,31,-2.1780944103702238
0,31,-2.182620671433381
0,31,-2.178928640886972
0,31,-2.1830294678552695
0,31,-2.1804043083390776
0,31,-2.169370403506551
0,31,-2.1690022184117552
0,31,-2.167883550343298
0,31,-2.131767373929626
0,31,-2.185914597779164
0,31,-2.1872689661487477
0,31,-2.1892280463742684
0,31,-2.1614295891277453
0,31,-2.1844084551801766
0,31,-2.1915895905996097
0,31,-2.173981389404391
0,31,-2.1622874556667555
0,31,-2.1722387078017302
0,31,-2.192130976513155
0,31,-2.1887093673686335
0,31,-2.1835838375167964
0,31,-2.1423419669060464
0,31,-2.1908291516171805
0,31,-2.174553643114242
0,31,-2.1903206198313256
0,31,-2.17047945081577
0,31,-1.78619568370415
0,31,-2.1929460732601633
0,31,-2.177333666929928
0,31,-2.179033735839101
0,31,-1.0321930391350462
0,31,-2.1830064550160797
0,31,-2.1802607829110205
0,31,-2.1814093921258353
0,31,-2.18365560000004
0,31,-2.1762677969840474
0,31,-2.168348314344933
0,31,-2.17903447025059
0,31,-2.1875632781046694
0,31,-2.1764684487902777
0,31,-2.1782972458616086
0,31,-2.1942867683108522
0,31,-2.180562650056445
0,31,-0.2524642979152176
