Dimerization,O^z,error
0.05,0.12299775002922174,0.0
0.1,0.1152775467446055,0.0
0.15,0.10179553955141221,0.0
0.2,0.0877952673712801,0.0
0.25,0.07228024910781478,0.0
0.3,0.055774154404816506,0.0
