Dimerization,O^z,error
0.05,0.07569583769562632,0.0
0.1,0.06773001471153886,0.0
0.15,0.056700860515638246,0.0
0.2,0.043820530443949346,0.0
0.25,0.030431841670544704,0.0
0.3,0.01992072455810125,0.0
