x1,x2,corr
0,32,0.001620892438292077
1,33,-0.004819500597927221
2,34,-0.004716721222434975
3,35,-0.002900430140976813
4,36,-0.002856053059013981
5,37,-0.0004227250616551585
6,38,-0.0003964402732629015
7,39,0.0006092359320535867
8,40,0.0006113014038388738
9,41,0.001234968281970119
10,42,0.001255618833492339
11,43,0.001163884185033492
12,44,0.001162628936817656
13,45,0.0003169481001959791
14,46,0.0002970953038479951
15,47,-0.0008497466251764394
16,48,-0.0008817578087526082
17,49,-0.003508539091132138
18,50,-0.003570075370733082
19,51,-0.001883068040481084
20,52,-0.001784154592767768
21,53,0.002906169512725323
22,54,0.003013026790429921
23,55,0.003717107630936938
24,56,0.003752477005565253
25,57,0.005087860108714144
26,58,0.005151941652463181
27,59,0.007674657412961462
28,60,0.007719644753965478
29,61,0.003253346942042876
30,62,0.003229902547566567
31,63,0.00171467974700053
