Dimerization,O^z,error,N
0.0,-0.043558421109460656,0.0,500.0
0.1,-0.04026263731112311,0.0,500.0
0.2,-0.03793786774137158,0.0,500.0
0.3,-0.03314175162620444,0.0,500.0
0.4,-0.028118351899860745,0.0,500.0
0.5,-0.020828515581014465,0.0,500.0
