Dimerization,O^z,error
0.05,0.3072072415413195,0.0
0.1,0.29085927419178165,0.0
0.15,0.25668343034395646,0.0
0.2,0.1996959219750858,0.0
0.25,0.12394004874652308,0.0
0.3,0.05636213973644378,0.0
