Dimerization,O^z,error
0.0,-0.13351217333965817,0.0
0.05,-0.1289686230477766,0.0
0.1,-0.12994215378153842,0.0
0.15,-0.12714562934856188,0.0
0.2,-0.12557350350619845,0.0
0.25,-0.12210512442131737,0.0
0.3,-0.1141289015626249,0.0
0.35,-0.10642222661808616,0.0
0.4,-0.09645085732838428,0.0
0.45,-0.08388542040066811,0.0
0.5,-0.07028578969464215,0.0
0.55,-0.05635987933073781,0.0
0.6,-0.04045611366925734,0.0
0.65,-0.026623269354565646,0.0
0.7,-0.01588944523188346,0.0
