Dimerization,O^z,error
0.0,-0.18522507849796838,0.0
0.05,-0.18515818915651422,0.0
0.1,-0.18599236593020235,0.0
0.15,-0.18403267329749196,0.0
0.2,-0.17802663781850267,0.0
0.25,-0.17461063805835902,0.0
0.3,-0.16866835488271212,0.0
0.35,-0.1600043298579892,0.0
0.4,-0.1486020421337722,0.0
0.45,-0.1331765520562565,0.0
0.5,-0.1193421220054679,0.0
0.55,-0.09965468337427986,0.0
0.6,-0.08060835189865069,0.0
0.65,-0.05785385019448925,0.0
0.7,-0.039081676556753,0.0
