Dimerization,O^z
0.1,0.207941765393662
0.2,0.1105148853217173
0.3,0.036376693291761006
0.4,0.017626695880886636
0.5,0.002631073013843178
0.6,0.0002487101394683292
0.7,4.715958928611933e-06
0.8,2.1895356882905177e-07
0.9,2.469224048148972e-10
1.0,1.3111227012361483e-16
