x2-x1,corr
1,1.5789185717370646
2,0.7074184576109991
3,0.6609701580873267
4,0.4593049405305611
5,0.47488608696034923
6,0.3173485517969723
7,0.33091385247389477
8,0.25000663854454186
9,0.26309207150855835
10,0.1853588006886248
11,0.2234324740249422
12,0.15932592067526014
13,0.17186244392121355
14,0.14596227070942994
15,0.17107477932087192
16,0.14428070021886474
10,0.1413745196900322
11,0.10053163560759128
12,0.10808168069024672
13,0.09157268893591337
14,0.1062960111598764
15,0.08823008009106395
16,0.11385877482563625
10,0.15567160266557384
11,0.1654085599413461
12,0.14187411554076473
13,0.1652954305472993
14,0.13584679005590167
15,0.1756751623214248
16,0.12851143820830846
10,0.13410951193158388
11,0.11227209934240708
12,0.1255782025324128
13,0.1037123604132348
14,0.12951508397925127
15,0.09830470878962498
16,0.11106156283348972
10,0.1498016667980971
11,0.16497696188655017
12,0.13479745917810576
13,0.1743049913292823
14,0.12555689968828626
15,0.14431194042895795
16,0.12283875905572579
10,0.13806272102481992
11,0.11712208962471933
12,0.14260524129355626
13,0.10404869739877948
14,0.11011252071372876
15,0.09585759250388876
16,0.1026087508256162
10,0.13822494328318854
11,0.17334675880711006
12,0.12260051662241814
13,0.13242374264721882
14,0.11220927419831954
15,0.12337166795035479
16,0.1022341812693589
10,0.1314653254571278
11,0.10607271551448846
12,0.10467414252884949
13,0.0957196471322447
14,0.09574671262890258
15,0.08154986363901734
16,0.08418401010660279
10,0.13597595339454469
11,0.13621957420338945
12,0.1177721398705311
13,0.1256940148777374
14,0.10451248098154102
15,0.11028611735072344
16,0.10028751950404803
10,0.1337271967780621
11,0.11453302015127431
12,0.11446938387757634
13,0.0951069788070613
14,0.09352697513475229
15,0.08897922685327896
16,0.09624667106529612
10,0.13189137744941115
11,0.14143575068463637
12,0.11950842110116838
13,0.11519489621098496
14,0.10737081416684992
15,0.12348065719734108
16,0.09031529840245842
10,0.13837302684392336
11,0.113893960551592
12,0.10917117858693266
13,0.10236698868004566
14,0.10762267119375238
15,0.0822885151313643
16,0.10495311946338917
10,0.13695085962603643
11,0.12706343934655043
12,0.11974875823793957
13,0.12328988086957575
14,0.09831052465704443
15,0.12362735682662715
16,0.10116621061515872
10,0.12608555167650365
11,0.11978073535877347
12,0.11744445598093303
13,0.09204061794534038
14,0.11282555906507304
15,0.0922012764431426
16,0.13349322385237805
10,0.14184266307618001
11,0.14717134687953012
12,0.12018125804521912
13,0.14891680984961903
14,0.1153336691410868
15,0.15942665682958918
16,0.11357626951641855
10,0.1353591410297935
11,0.11173909679680426
12,0.1294251670302079
13,0.1009684399306121
14,0.14442188064332395
15,0.10178915452506404
16,0.16122489233697287
10,0.14577886515475083
11,0.17566948259005744
12,0.1353912058611184
13,0.1814998409925255
14,0.13007545366148465
15,0.21019112285712876
10,0.1790153493847187
11,0.14120266206078047
12,0.17652740214741033
13,0.12997313762232024
14,0.19498685427107887
10,0.17319659379095892
11,0.21956493242423458
12,0.15424483512693418
13,0.24204405505458015
10,0.20482102425744042
11,0.15248768492218182
12,0.22557169551645298
10,0.1803520758538736
11,0.2710770850447047
10,0.24197367726373975
