Dimerization,O^z,error
0.05,0.11711599900862335,0.0
0.1,0.10520044947370048,0.0
0.15,0.08906347689415783,0.0
0.2,0.0710894661643738,0.0
0.25,0.051816978701437026,0.0
0.3,0.03514767983655715,0.0
