Jdis,ZL,error,N
0.1,-0.8254393051534156,0.0005387222862704167,1000.0
0.2,-0.8163305920142677,0.0007796108596888312,1000.0
0.3,-0.7935266418867338,0.001664698701444983,1000.0
0.4,-0.7500769020671781,0.003655172009975467,1000.0
0.5,-0.6784876889267436,0.00589607871034488,1000.0
0.6,-0.6007377752899505,0.007496971350527701,1000.0
0.7,-0.5080208067231928,0.008951392349670328,1000.0
0.8,-0.4088208913297583,0.010145695148921104,1000.0
0.9,-0.3317509555888157,0.010457462274155244,1000.0
1.0,-0.25728535916752837,0.010475248708025601,1000.0
1.1,-0.19429073308051598,0.010254031571925419,1000.0
1.2,-0.1441732663189586,0.01006373780870793,1000.0
1.5,-0.04290156209762611,0.009232743531112456,1000.0
1.8,0.003473839492418673,0.008602168039811722,1000.0
