Jdis,ZL,error,N
0.1,-0.630330378146755,0.000869657142337879,1000.0
0.2,-0.6114526003745349,0.0015834329756672977,1000.0
0.3,-0.5808718065889998,0.0026592791168717537,1000.0
0.4,-0.5437427794783959,0.003758010381101121,1000.0
0.5,-0.49865881009409824,0.004662383759674335,1000.0
0.6,-0.4533951253456868,0.0054550062613206805,1000.0
0.7,-0.4115151996173956,0.005999073199473041,1000.0
0.8,-0.3694188214640728,0.006537630298047907,1000.0
0.9,-0.3311186169938996,0.006953008548292343,1000.0
1.0,-0.29293072384332586,0.007139701299555718,1000.0
1.1,-0.25864853411531785,0.007352426575670432,1000.0
1.2,-0.22921950613098616,0.007504504817059892,1000.0
1.5,-0.15982498966732683,0.007703685128415691,1000.0
1.8,-0.10022542033618512,0.007734467988574445,1000.0
