Dimerization,O^z,error,N
0.0,-0.025120399044132585,0.0,500.0
0.1,-0.023245433984826185,0.0,500.0
0.2,-0.02058876833239712,0.0,500.0
0.3,-0.020772066510584122,0.0,500.0
0.4,-0.017940953133327657,0.0,500.0
0.5,-0.01271287574003906,0.0,500.0
