x1,x2,corr
0,32,-0.003858420787881011
1,33,-0.0080475536811675
2,34,-0.008410173350383021
3,35,-0.01348053746387293
4,36,-0.01348019494453844
5,37,-0.009411838728709357
6,38,-0.008967552819340068
7,39,-0.004163808831991242
8,40,-0.004022890274765058
9,41,-0.007066542995438797
10,42,-0.006624683533883976
11,43,0.00123651264472256
12,44,0.001267534134901452
13,45,0.002775920450543899
14,46,0.002963678776033916
15,47,0.001935716015873419
16,48,0.002202555979577068
17,49,0.005007628813028064
18,50,0.004960390953465761
19,51,0.004532948020679399
20,52,0.004637429124066133
21,53,-0.001493549287010177
22,54,-0.001410078827360437
23,55,0.001650348792931923
24,56,0.001669087274667179
25,57,0.001738713455449446
26,58,0.001759239005911783
27,59,-0.003922288270657786
28,60,-0.003772749380844028
29,61,-0.001814943662595897
30,62,-0.001880264345489361
31,63,-0.003793670151551883
