x2-x1,corr
1,2.7808014030141783
2,1.713669175696092
3,1.4310917108890182
4,1.1934826172973936
5,1.0694547756442763
6,0.9310942084265824
7,0.8206867346848489
8,0.7523519250290494
9,0.6756246620490204
10,0.6200299839118476
11,0.57297216786165
12,0.541278961615041
13,0.5132013543902384
14,0.4866648275912522
15,0.4679993945455353
16,0.4429032688104249
17,0.4226825654372944
18,0.39582968315919514
19,0.38182165157779935
20,0.35988874867833137
21,0.3522987092471711
22,0.3340718345064983
23,0.32953573919832146
24,0.31818404449503157
25,0.30972112324235906
26,0.29522060518862175
27,0.2897795818582287
28,0.2849973702361916
29,0.2874831952095385
30,0.2869665147564083
31,0.2834235715647639
32,0.28658921379119817
10,0.6162223813919273
11,0.5851773728058199
12,0.5467145512744453
13,0.519780051530065
14,0.4942760555121767
15,0.46933355548217853
16,0.44292270801401956
17,0.41664899967540214
18,0.39675992526923365
19,0.3751564658373963
20,0.36156752226512995
21,0.34380870587787454
22,0.33686515274505147
23,0.32629541340534196
24,0.31502099585842
25,0.3021257665942443
26,0.29365409648462504
27,0.2881072054447237
28,0.2887752674272117
29,0.2890660867441768
30,0.2832183874801027
31,0.28527747611551785
32,0.2764718431666742
10,0.6346101976814517
11,0.5970086267749705
12,0.5577416395104998
13,0.5335910318406835
14,0.496858323903359
15,0.470449098681365
16,0.43876715314220294
17,0.41729719033624063
18,0.39144451763945065
19,0.37770930501160627
20,0.3577185858435899
21,0.34988279290707913
22,0.3366213293868939
23,0.3267675918395885
24,0.3113461077117826
25,0.3026348651178765
26,0.2948178840165772
27,0.29635082629019666
28,0.29400730891419774
29,0.28870023246720367
30,0.28911159255450775
31,0.28082048574739477
32,0.2811194905563599
10,0.6557436047285209
11,0.6141893767434705
12,0.578016457705737
13,0.5407443130606748
14,0.5025096575152981
15,0.47064611391531774
16,0.44274529347111397
17,0.41560943400590733
18,0.3986277039131364
19,0.3783177978940567
20,0.36692159089254794
21,0.353645462953179
22,0.3402588087530297
23,0.3256582520435141
24,0.31418622077160324
25,0.3062756537499172
26,0.3047245807601822
27,0.3034479898970016
28,0.2967824275169816
29,0.29778794801189556
30,0.2876661956282448
31,0.28953279400894255
32,0.2893447922908019
10,0.6550840775064874
11,0.6202551484985304
12,0.5708976675882638
13,0.5324581114310845
14,0.49336546773318973
15,0.4652854525302365
16,0.4328156971163045
17,0.4160812316504504
18,0.391681528156615
19,0.3786868396774334
20,0.36197160217549007
21,0.34972791153844485
22,0.3299349510981092
23,0.31837165474543416
24,0.3088092322005996
25,0.3073510354907562
26,0.303972379355026
27,0.2976846105615424
28,0.2971767320959658
29,0.2874116363606134
30,0.2878161055177676
31,0.2884057151173833
