Dimerization,O^z
0.1,0.3172805607099396
0.2,0.2584408478604515
0.3,0.0111358428790409
0.4,0.00037437815900867393
0.5,2.209488770031084e-05
0.6,5.906696162646522e-08
0.7,-4.970668333254235e-07
0.8,2.2511484124910824e-11
0.9,-8.44213470574256e-14
1.0,-9.835482471979443e-18
