Dimerization,O^z,error
0.0,-0.17451066269150586,0.0
0.05,-0.17463821912253405,0.0
0.1,-0.17281705646606574,0.0
0.15,-0.17128002524673536,0.0
0.2,-0.1668855541613954,0.0
0.25,-0.16297334866424035,0.0
0.3,-0.1552866789929019,0.0
0.35,-0.14866536260814164,0.0
0.4,-0.13698368092858418,0.0
0.45,-0.12347737384699468,0.0
0.5,-0.10868624132557375,0.0
0.55,-0.09203005246596992,0.0
0.6,-0.07767671543495443,0.0
0.65,-0.05615203661942683,0.0
0.7,-0.03961787414135878,0.0
