Dimerization,ZL,error,N
0.0,0.020852376119982297,0.0036091054921211976,500.0
0.05,0.018902701669361307,0.0034748602490854157,500.0
0.1,0.014023629353880714,0.0037141303384906634,500.0
0.15,0.010562331808212077,0.003668807865644203,500.0
0.2,0.0005267073878682406,0.0038202702083292186,500.0
0.25,0.0017507298017774024,0.003965393374949164,500.0
0.3,-0.004548546629122259,0.004169812332327784,500.0
0.35,-0.0060247971478327314,0.004386070450827733,500.0
0.4,-0.008140954163586457,0.00479031526255677,500.0
0.45,-0.0010466679960899454,0.005189467424832065,500.0
0.5,0.017924359560362174,0.005929178377054938,500.0
