x2-x1,corr
64,-1.1865516021619e-05
64,3.382695204050672e-05
64,3.325220143786194e-05
64,5.538576740551047e-05
64,5.515327236248457e-05
64,5.523969566257233e-05
64,5.4612938495284814e-05
64,5.924118230766065e-05
64,5.903645647395245e-05
64,-4.752551729661039e-06
64,-3.749582163061524e-06
64,6.671274892647807e-05
64,6.83876696895916e-05
64,0.00010267795467617411
64,0.0001033298126161941
64,1.9888391360351007e-05
64,1.8436837663526343e-05
64,-1.0608523324010927e-05
64,-1.188782524797507e-05
64,2.38973549366817e-05
64,2.3958789927717543e-05
64,2.6372229366711894e-05
64,2.6384596977471566e-05
64,1.475708362941965e-05
64,1.4379767548511044e-05
64,6.418704127588208e-06
64,6.654760384051896e-06
64,6.67704895234158e-05
64,6.534404467608781e-05
64,3.65444746262181e-05
64,3.6121762950962e-05
64,3.772709441306993e-05
64,3.778217757520515e-05
64,2.3171986830022144e-07
64,8.52748446073397e-07
64,1.4272823398693456e-05
64,1.6680442520166913e-05
64,2.3470079119482183e-05
64,2.5152168805452857e-05
64,-4.502726514616181e-06
64,-3.618682708813367e-06
64,1.9210886970821118e-05
64,1.9627034995802992e-05
64,-4.2835120167406054e-05
64,-4.115132720484253e-05
64,-7.691591547348174e-05
64,-7.62673386665626e-05
64,-2.705939214329583e-05
64,-2.732558607299957e-05
64,-6.7824961985039234e-06
64,-6.15057344459615e-06
64,1.3421805952517294e-05
64,1.636668107412471e-05
64,6.239185125566326e-06
64,6.53034160152191e-06
64,4.952368254231065e-05
64,4.503814458562167e-05
64,8.26800562801458e-06
64,8.226624149226737e-06
64,5.4496110444711734e-05
64,5.433861458413076e-05
64,3.345992062809844e-05
64,3.308157166918497e-05
64,-1.160437764092477e-05
