x1,x2,corr
0,32,1.356345967571098e-05
1,33,0.001743780405530346
2,34,0.001746716796072057
3,35,0.002298274305333434
4,36,0.002331351615087727
5,37,0.002229116164691265
6,38,0.002257675771271006
7,39,0.002821848067066164
8,40,0.002792088855124511
9,41,0.002090941560887202
10,42,0.002090144671031831
11,43,0.001032416570951862
12,44,0.001010710888777905
13,45,0.0007226133766249092
14,46,0.0006897368564784414
15,47,-0.0006627109389941554
16,48,-0.0007578917910186752
17,49,-0.003526362749525944
18,50,-0.003526327826193608
19,51,-0.001182524986264402
20,52,-0.001066034949280518
21,53,0.002664913095369758
22,54,0.0027894011492501
23,55,-0.002980622181560391
24,56,-0.003021988300241693
25,57,-0.0003174257787057066
26,58,-0.0004477483478604318
27,59,-0.005656029019458141
28,60,-0.005832643496147242
29,61,-0.003798197470067111
30,62,-0.003696917820601788
31,63,-2.4322011602657e-05
