Dimerization,ZL,error,N
0.0,0.13013729466402427,0.0029645430809313155,1000.0
0.4,0.010906605476890397,0.0035218241520854426,1000.0
0.55,-0.05404061556835043,0.002706767240965936,1000.0
0.6,-0.06199252878613334,0.002410049704508706,1000.0
0.65,-0.061066793676147604,0.002313828874964195,1000.0
0.7,-0.052085214760362784,0.0023297268007982028,1000.0
0.05,0.12519545997241732,0.0029880977193428647,1000.0
0.1,0.12021299470204651,0.0031274236283242445,1000.0
0.15,0.10823319503719261,0.0032584858694136177,1000.0
0.2,0.09309584910459827,0.0033013523932669624,1000.0
0.25,0.07727350369144191,0.0034679234074287894,1000.0
0.3,0.0545584736484096,0.0035081311854365587,1000.0
0.35,0.03204178610318241,0.0035755704331212846,1000.0
0.45,-0.014569979992484943,0.003277797138652665,1000.0
0.5,-0.0361406030154341,0.002972547670541389,1000.0
