x1,x2,corr
0,1,-0.6429185329880854
0,2,0.5333385842149518
0,3,-0.2416090237038311
0,4,0.243472108221692
0,5,-0.1122721804181699
0,6,0.1228133603881804
0,7,-0.04840044555966933
0,8,0.0563294827541943
0,9,-0.02496996095578907
0,10,0.02845388032281805
0,11,0.004180193978097125
0,12,-0.003653571376966373
0,13,-0.004800409853848164
0,14,0.004295850177688782
0,15,-0.01126902656938656
0,16,0.0107704074402982
1,11,0.03828809470423597
1,12,-0.0451142275123385
1,13,0.01047095382906365
1,14,-0.009222629831691379
1,15,0.02130762152878285
1,16,-0.02100950107216017
1,17,0.01937448524905012
2,12,0.03698534726707542
2,13,-0.009580930008627744
2,14,0.008448817092983368
2,15,-0.0201080084372704
2,16,0.01978332663757021
2,17,-0.01890615183129166
2,18,0.01936627684901971
3,13,0.01844258747853615
3,14,-0.01667824034047034
3,15,0.02472117114237257
3,16,-0.02494715933210637
3,17,0.01792318281878592
3,18,-0.0190660023209934
3,19,0.01479915317949677
4,14,0.01596852974401524
4,15,-0.02476260378701564
4,16,0.02498242589017884
4,17,-0.01826943962836499
4,18,0.01941925807006339
4,19,-0.01578354380606007
4,20,0.01464587372651843
5,15,0.01460348360020242
5,16,-0.01538642667662346
5,17,0.007361215436357132
5,18,-0.008261123981209921
5,19,0.001458897592030442
5,20,-0.002244401795035995
5,21,-0.00687296635921567
6,16,0.01709178580593168
6,17,-0.008225604587549906
6,18,0.009250598376224536
6,19,-0.001943706679383815
6,20,0.002678794251080473
6,21,0.00500841774069796
6,22,-0.005650279273468519
7,17,0.03836893336061316
7,18,-0.04766548667227737
7,19,-0.004860450388192675
7,20,0.003329733640246313
7,21,0.01243351313124297
7,22,-0.008190788827421538
7,23,0.03266132057424066
8,18,0.04066336508754463
8,19,0.005155477599292552
8,20,-0.004242631489835636
8,21,-0.01240827029644153
8,22,0.008373772182240884
8,23,-0.03161758704362027
8,24,0.02997359015158549
9,19,0.03316199013095181
9,20,-0.03882728037782417
9,21,0.01313358914363764
9,22,-0.01296099750487639
9,23,0.01562441835173225
9,24,-0.0142789759454485
9,25,0.03094403427311617
10,20,0.03442474095726807
10,21,-0.01289697183573391
10,22,0.01242635262890669
10,23,-0.01661400068371637
10,24,0.0152626746566194
10,25,-0.03078983416017918
10,26,0.02963378366143612
11,21,0.008038221343617922
11,22,-0.01069339806205092
11,23,0.002572667153976107
11,24,0.0001555140675841831
11,25,0.04323672639568944
11,26,-0.04047890444747352
11,27,0.03603501588499521
12,22,0.006792350378007616
12,23,-0.002211096060739661
12,24,-0.0009981367531817506
12,25,-0.04680743992173929
12,26,0.04324027952601158
12,27,-0.03838904228949441
12,28,0.0405126068638779
13,23,0.03943016826118308
13,24,-0.04279433517194167
13,25,0.00416543930544869
13,26,-0.005893970427183258
13,27,0.006476538763620921
13,28,-0.008347948417083442
13,29,0.005652122333681421
14,24,0.03708892872808886
14,25,-0.0005539024549131429
14,26,0.002303244020211785
14,27,-0.003127554995009291
14,28,0.004656992240704341
14,29,-0.004143029609538123
14,30,0.004351064261152979
15,25,0.06242264552913279
15,26,-0.06053711108461687
15,27,0.05727212316131096
15,28,-0.06197065308953587
15,29,0.02704996037429477
15,30,-0.03025111467788314
15,31,0.01102318247612191
16,26,0.05662387717118132
16,27,-0.05376306216408974
16,28,0.05750758497931754
16,29,-0.02519918732934791
16,30,0.02807486957319753
16,31,-0.01060608975814623
17,27,0.06254347504984417
17,28,-0.06795965230101954
17,29,0.03234020790513768
17,30,-0.03573596860642099
17,31,0.0139402947361388
18,28,0.06793381063161069
18,29,-0.03178206554906032
18,30,0.03511556601562605
18,31,-0.01356114034109704
19,29,0.04533079020189534
19,30,-0.04990581999168942
19,31,0.01992448064133354
20,30,0.0451198465043285
20,31,-0.01861627502885645
21,31,0.03715499602465007
