Dimerization,O^z,error
0.05,0.04622700574986806,0.0
0.1,0.044807956768908995,0.0
0.15,0.041133531410796245,0.0
0.2,0.038638240890826736,0.0
0.25,0.03405056111916572,0.0
0.3,0.02922241651169275,0.0
