Dimerization,O^z,error
0.05,0.34284398506316244,0.0
0.1,0.33315576397104113,0.0
0.15,0.3144192442370537,0.0
0.2,0.2792750621697818,0.0
0.25,0.17779541446137914,0.0
0.3,0.022590923451498105,0.0
