Dimerization,O^z,error
0.0,-0.20042550611887325,0.0
0.05,-0.19986980329033271,0.0
0.1,-0.19782049389398715,0.0
0.15,-0.19605325849211477,0.0
0.2,-0.19348120929702334,0.0
0.25,-0.18928585520890157,0.0
0.3,-0.1828277208880186,0.0
0.35,-0.1734367942019135,0.0
0.4,-0.16187469806329088,0.0
0.45,-0.14539174279934003,0.0
0.5,-0.12699952697969086,0.0
0.55,-0.10917040898100368,0.0
0.6,-0.0841278370018865,0.0
0.65,-0.06327059294712563,0.0
0.7,-0.04039485355105438,0.0
