Dimerization,O^z,error
0.0,-0.1410613451380636,0.0
0.05,-0.14339987656030304,0.0
0.1,-0.14329778732027987,0.0
0.15,-0.14112618773708568,0.0
0.2,-0.13877914653007,0.0
0.25,-0.13485408323243467,0.0
0.3,-0.12743748988650003,0.0
0.35,-0.11951466652759453,0.0
0.4,-0.10934073752154944,0.0
0.45,-0.09458330570203095,0.0
0.5,-0.07758799218585385,0.0
0.55,-0.060173893360028596,0.0
0.6,-0.0438149226300546,0.0
0.65,-0.027211425602330485,0.0
0.7,-0.015151965829542492,0.0
