Dimerization,ZL,error,N
0.0,0.25870674758847423,0.003206361637642258,500.0
0.2,0.13478033448901466,0.005630963444642735,500.0
0.4,-0.1107129247925094,0.005073922626876866,500.0
0.6,-0.11364539553362758,0.004325501007396802,500.0
0.8,0.24900416515876536,0.004397414897407553,500.0
1.0,0.5368248812464462,6.504199225509663e-16,500.0
