Dimerization,ZL,error,N
0.0,0.013096369656579043,0.0012126146932409196,4000.0
0.05,0.013920662660126242,0.001255503944642621,4000.0
0.1,0.011335584097959926,0.0012558265684693073,4000.0
0.15,0.01002928299395253,0.0012779760279437947,4000.0
0.2,0.006917531783932843,0.001310292648015382,4000.0
0.25,0.002703290193234635,0.0013533882553127996,4000.0
0.3,7.159885030586924e-05,0.0014622600334165982,4000.0
0.35,-0.002170943150158389,0.0015315792617689053,4000.0
0.4,-0.002255031133582754,0.001637347336476128,4000.0
0.45,0.0020139367091298577,0.001814274996550069,4000.0
0.5,0.013777442802243179,0.002029662038267675,4000.0
