Dimerization,ZL,error,N
0.0,0.013318563881762667,0.0016738744931766903,2000.0
0.05,0.010255543989456039,0.0016868148526101314,2000.0
0.1,0.008289433062651922,0.0017427884439797903,2000.0
0.15,0.006957733955589785,0.0017732283257928057,2000.0
0.2,0.0035253396537833523,0.0019078476843583491,2000.0
0.25,0.0024026114947011826,0.0019117433355399322,2000.0
0.3,-0.0014192057696979018,0.002009898495755827,2000.0
0.35,-0.000954862350475203,0.0021362258285373783,2000.0
0.4,0.003104943252868696,0.0023279461869171753,2000.0
0.45,0.009935626264251892,0.002539838275998192,2000.0
0.5,0.01938086322675897,0.002841305006341971,2000.0
