Dimerization,O^z,error
0.05,0.059770587552396316,0.0
0.1,0.05158315642391944,0.0
0.15,0.044186563723292674,0.0
0.2,0.03590425746945036,0.0
0.25,0.02609725318176193,0.0
0.3,0.017218010185260445,0.0
