Dimerization,O^z,error
0.05,0.0766167153692399,0.0
0.1,0.06926249683610362,0.0
0.15,0.06108664240835893,0.0
0.2,0.050405878419033906,0.0
0.25,0.03973446521265108,0.0
0.3,0.028310625430951326,0.0
