Jdis,ZL,error,N
0.1,0.12102289416548112,0.0065846301162086115,666.0
0.2,0.09696678552383708,0.007414413830751207,1000.0
0.3,0.07906936822059865,0.008876786518262712,1000.0
0.4,0.07350721923139213,0.009973783451437753,1000.0
0.5,0.0762535049188058,0.01031230477670306,1000.0
0.6,0.08180487388236947,0.010701646468851467,1000.0
0.7,0.08691639958170613,0.010840278793757346,1000.0
0.8,0.09239744619206641,0.01089441034293613,1000.0
0.9,0.09542473172238325,0.010842461209492006,1000.0
1.0,0.09885890277268829,0.010806371083018969,1000.0
1.1,0.10367732922339855,0.010674031889264515,1000.0
1.2,0.10347696229056506,0.010573692446955775,1000.0
1.5,0.11914021483867265,0.010024716126827003,1000.0
1.8,0.11560394659309996,0.009632106271482874,1000.0
