Jdis,ZL,error,N
0.1,0.32007686697837395,0.0055577428964346705,1000.0
0.2,0.25915171483690863,0.008147046631378014,1000.0
0.3,0.2290998352050899,0.009537423480653671,1000.0
0.4,0.21899453915554673,0.010405431634963354,1000.0
0.5,0.21752178949963916,0.010691105316569817,1000.0
0.6,0.21622373628420222,0.010949032789521095,1000.0
0.7,0.21553086900748167,0.011239828199940844,1000.0
0.8,0.21485212916859975,0.011174489831839243,1000.0
0.9,0.20759215668567246,0.0112693587701801,1000.0
1.0,0.20723020441163217,0.011016090497976428,1000.0
1.1,0.2119250610183086,0.010770399150628305,1000.0
1.2,0.2051734940243206,0.010837758007847307,1000.0
1.5,0.19871885506564138,0.010519509130980821,1000.0
1.8,0.1897078497037811,0.009933929631811333,1000.0
