energy
-113.3341917239222
-111.8683676666045
-111.8683676666036
-111.8683676666033
-111.863161727946
-111.8631617279457
-111.8631617279455
-111.8484715941999
-111.8484715941994
-111.848471594199
-111.832065957873
-111.8320659578726
-111.8320659578722
-111.8263542327498
-111.8263542327496
-111.8263542327492
-111.7921517029336
-111.7921517029332
-111.7921517029324
-111.7882516709745
-111.7882516709741
-111.7882516709738
-111.7412402745933
-111.7412402745928
-111.7412402745922
-111.7376550889679
-111.7376550889678
-111.7376550889665
-111.6816536734935
-111.6816536734931
-111.6816536734921
-111.6771305702137
-111.6771305702134
-111.6771305702124
-111.6127844198392
-111.6127844198386
-111.6127844198377
-111.6123547530871
-111.6123547530869
-111.6123547530857
-111.5446837947148
-111.5446837947145
-111.5446837947134
-111.5418537226637
-111.5418537226634
-111.5418537226621
-111.4769135846382
-111.4769135846376
-111.4769135846371
-111.4542340950647
-111.4542340950643
-111.4542340950634
-111.389139674468
-111.3891396744674
-111.3891396744673
-110.405224742981
-110.4051985063992
-110.4051985063989
-110.4051985063982
-110.4051527234161
-110.4051527234154
-110.405152723415
-110.4051527234146
-110.4051527234142
-110.3851207857283
-110.3849252701713
-110.3849252701706
-110.38492527017
-110.3846704095376
-110.384670409537
-110.3846704095365
-110.3846704095359
-110.3846704095354
-110.379980897628
-110.3797470232761
-110.3797470232757
-110.3797470232753
-110.3794319011433
-110.379431901143
-110.3794319011427
-110.3794319011424
-110.3794319011423
-110.359625094068
-110.3593917927629
-110.3593917927625
-110.3593917927622
-110.3590400635641
-110.359040063564
-110.3590400635636
-110.3590400635631
-110.3590400635628
-110.3525712166025
-110.3523994514195
-110.3523994514193
-110.3523994514184
-110.3521203669409
-110.3521203669399
-110.3521203669393
-110.3521203669391
-110.3521203669387
-110.3414990937574
-110.3410718048911
-110.3410718048905
-110.3410718048903
-110.3404893013771
-110.3404893013771
-110.3404893013766
-110.3404893013765
-110.340489301376
-110.3276854656326
-110.3270050487615
-110.3270050487613
-110.3270050487609
-110.32637371577
-110.3263737157693
-110.326373715769
-110.3263737157689
-110.3263737157687
-110.3212522400356
-110.3207186133721
-110.3207186133716
-110.3207186133714
-110.3200732507109
-110.3200732507108
-110.3200732507104
-110.3200732507102
-110.3200732507097
-110.3145337481457
-110.3141869191544
-110.314186919154
-110.3141869191532
-110.3136780108661
-110.3136780108652
-110.3136780108646
-110.313678010864
-110.3136780108637
-110.2936554556919
-110.2928261175872
-110.2928261175865
-110.2928261175863
-110.2920116706014
-110.2920116706012
-110.2920116706004
-110.2920116706002
-110.2920116706002
-110.2902207476179
-110.289142721115
-110.2891427211146
-110.2891427211142
-110.2881844852311
-110.2881844852303
-110.2881844852301
-110.2881844852298
-110.2881844852296
-110.2881490181141
-110.28809921639
-110.2880992163895
-110.2880992163892
-110.2869969998937
-110.2869969998934
-110.286996999893
-110.2869969998928
-110.2869969998924
-110.2728939784059
-110.2724153701066
-110.2724153701061
-110.2724153701057
-110.2715818658539
-110.2715818658534
-110.2715818658532
-110.2715818658528
-110.2715818658524
-110.2652908246047
-110.2649797759708
-110.2649797759704
-110.2649797759697
-110.264468617171
-110.26446861717
-110.2644686171695
-110.2644686171693
-110.2644686171688
-110.2527355508397
-110.2504455244254
-110.2504455244248
-110.2504455244246
-110.248803629409
-110.2488036294087
-110.2488036294082
-110.248803629408
-110.2488036294077
-110.2422419898888
-110.2405093568157
-110.2405093568153
-110.2405093568149
-110.2393722575078
-110.2393064423724
-110.2393064423719
-110.2393064423717
-110.2392472153643
-110.2392472153635
-110.2392472153634
-110.2392472153631
-110.2392472153629
-110.2380300245215
-110.2380300245208
-110.2380300245206
-110.2380300245203
-110.2380300245202
-110.233797808628
-110.2333627477612
-110.2333627477603
-110.2333627477599
-110.2325479146052
-110.2325479146045
-110.2325479146039
-110.2325479146036
-110.2325479146033
-110.2140312785205
-110.2130879119546
-110.2130879119537
-110.2130879119535
-110.2121664415944
-110.2121664415939
-110.2121664415932
-110.212166441593
-110.2121664415927
-110.2114540562596
-110.2111763906148
-110.2111763906144
-110.2111763906136
-110.2105996850279
-110.210599685027
-110.2105996850268
-110.2105996850263
-110.2105996850262
-110.2052171573619
-110.2028870607601
-110.2028870607594
-110.2028870607591
-110.2007739035314
-110.2007739035307
-110.2007739035303
-110.20077390353
-110.2007739035299
-110.2007493627739
-110.2006743375516
-110.2006743375507
-110.2006743375505
-110.1987632163499
-110.1987632163497
-110.1987632163489
-110.1987632163487
-110.1987632163484
-110.1863871483278
-110.1858611804873
-110.1858611804868
-110.1858611804864
-110.1848051022077
-110.1848051022073
-110.1848051022069
-110.1848051022065
-110.1848051022063
-110.1813945815018
-110.1807844585946
-110.1807844585938
-110.1807844585937
-110.1791001294835
-110.1791001294833
-110.1791001294825
-110.1791001294824
-110.179100129482
-110.1674868530806
-110.1665239388819
-110.1665239388813
-110.1665239388807
-110.1657017240575
-110.1657017240568
-110.1657017240565
-110.1657017240561
-110.1657017240559
-110.1577699685318
-110.1534534214711
-110.1534534214701
-110.1534534214699
-110.1509914185742
-110.1509914185739
-110.1509914185731
-110.1509914185729
-110.1509914185725
-110.1498757999085
-110.1495502796663
-110.1495502796658
-110.1495502796649
-110.1490498832367
-110.1490498832356
-110.1490498832351
-110.1490498832348
-110.1490498832345
-110.1483304027954
-110.14740235894
-110.147402358939
-110.1474023589388
-110.1465923001421
-110.1461690743687
-110.1461690743683
-110.1461690743676
-110.1456214170436
-110.1456214170432
-110.1456214170424
-110.1456214170423
-110.1456214170419
-110.1452003357719
-110.1452003357712
-110.145200335771
-110.1452003357707
-110.1452003357703
-110.1433859112298
-110.1426121434233
-110.1426121434222
-110.142612143422
-110.1401787818222
-110.1401787818219
-110.140178781821
-110.1401787818208
-110.1401787818205
-110.1248512183861
-110.1241698903935
-110.1241698903929
-110.1241698903924
-110.1231163898732
-110.1231163898723
-110.1231163898722
-110.1231163898717
-110.1231163898716
-110.1150461802918
-110.1139333689302
-110.1139333689296
-110.1139333689289
-110.1122426525206
-110.1122426525196
-110.1122426525195
-110.112242652519
-110.1122426525189
-110.1024950537441
-110.099874467522
-110.0998744675212
-110.0998744675208
-110.0972116153018
-110.0972116153015
-110.0972116153008
-110.0972116153005
-110.0972116153002
-110.0959817285778
-110.0954881037953
-110.0954881037943
-110.0954881037943
-110.0946070532824
-110.094607053282
-110.0946070532814
-110.0946070532811
-110.0946070532809
-110.0941896377118
-110.0935932063378
-110.0935932063366
-110.0935932063363
-110.0910990903141
-110.0910990903136
-110.0910990903127
-110.0910990903124
-110.091099090312
-110.0871710088432
-110.0866771879946
-110.0866771879941
-110.0866771879935
-110.0861212980832
-110.0860500474674
-110.0860500474666
-110.0860500474664
-110.0860500474658
-110.0860500474656
-110.0856464798901
-110.0856464798888
-110.0856464798886
-110.0836910756709
-110.0836910756707
-110.0836910756696
-110.0836910756693
-110.0836910756689
-110.0768011831946
-110.0759156379043
-110.0759156379038
-110.0759156379031
-110.0756941266707
-110.0750462227248
-110.0750462227238
-110.0750462227237
-110.074227024389
-110.0742270243889
-110.074227024388
-110.0742270243879
-110.0742270243877
-110.0733135987343
-110.0733135987333
-110.0733135987333
-110.0733135987325
-110.0733135987324
-110.0616442251921
-110.0612491411045
-110.0612491411041
-110.0612491411036
-110.0601000694838
-110.0601000694835
-110.0601000694832
-110.0601000694828
-110.0601000694826
-110.0468688882587
-110.0435690141071
-110.0429386460233
-110.0429386460224
-110.0429386460223
-110.041131567987
-110.0411315679869
-110.0411315679861
-110.0411315679859
-110.0411315679856
-110.0407807937798
-110.0407807937786
-110.0407807937784
-110.0379943282061
-110.0379943282056
-110.0379943282047
-110.0379943282043
-110.037994328204
-110.0375444074909
-110.0372328116221
-110.0372328116212
-110.0372328116208
-110.0349120026318
-110.0349120026315
-110.0349120026306
-110.0349120026303
-110.03491200263
-110.0303769383143
-110.0298136946715
-110.0296618636416
-110.029661863641
-110.0296618636408
-110.029531649471
-110.0295316494709
-110.02953164947
-110.0289389826639
-110.028938982663
-110.0289389826623
-110.0289389826622
-110.0289389826619
-110.0287755292941
-110.0287755292936
-110.0287755292932
-110.0287755292931
-110.0287755292928
-110.0279114086606
-110.0267809870089
-110.0267809870081
-110.0267809870076
-110.0243376509356
-110.024337650935
-110.0243376509342
-110.0243376509339
-110.0243376509336
-110.0232189425376
-110.0226613035327
-110.0226613035317
-110.0226613035315
-110.0203265959705
-110.0203265959704
-110.0203265959693
-110.0203265959691
-110.020326595969
-110.0097830438118
-110.0093009290583
-110.0093009290578
-110.0093009290574
-110.0083577923713
-110.0083577923708
-110.0083577923703
-110.0083577923702
-110.0083577923698
-110.0064076689167
-110.0049362568881
-110.0049362568873
-110.0049362568871
-110.0042917651836
-110.0039850452546
-110.0039850452543
-110.0039850452539
-110.0033747431459
-110.0033747431451
-110.0033747431451
