x2-x1,corr
32,1.7575415272381654e-07
32,8.528738220464396e-06
32,8.48094485565867e-06
32,4.143566404847758e-05
32,4.1660464968860036e-05
32,6.746891091537973e-07
32,6.57263356081903e-07
32,3.4309217440779695e-07
32,3.6508435540644617e-07
32,7.254767198012901e-07
32,7.526296362243334e-07
32,-3.35031237639519e-08
32,-1.8352493443998417e-07
32,1.8638761002718979e-07
32,2.04465329366109e-06
32,-2.6499635294061466e-06
32,-2.4839856236612595e-06
32,-2.1072978597368383e-06
32,-2.089871924117325e-06
32,-4.787300358379238e-07
32,-4.80271458849063e-07
32,1.840153381092147e-06
32,1.8485592118293017e-06
32,1.2972382466331532e-06
32,1.2980780953728632e-06
32,4.154439139338322e-06
32,4.122081031260843e-06
32,3.8063415849619554e-07
32,2.598178381964794e-07
32,-5.691939574151427e-07
32,-5.626412222225612e-07
32,1.767489155400146e-07
