Dimerization,O^z,error,N
0.0,-0.02853004699490633,0.0012065973767580106,495.0
0.2,-0.023357985469969457,0.0011312538739369775,494.0
0.4,-0.018136621607295643,0.001085684619996462,495.0
0.6,-0.019706153233836128,0.0010372286706863173,497.0
0.8,-0.011047614038897213,0.0007868337242414392,494.0
1.0,-8.306314649432414e-09,4.773727417547474e-09,485.0
