Dimerization,O^z,error
0.05,0.14485330251993392,0.0
0.1,0.12964028577436001,0.0
0.15,0.1096343259017994,0.0
0.2,0.08486170972787666,0.0
0.25,0.06012987598497946,0.0
0.3,0.0393654163821218,0.0
