Dimerization,ZL,error,N
0.0,0.1731144478674897,0.0030686969446112352,1000.0
0.05,0.1644098241577754,0.003174233894687967,1000.0
0.1,0.14671078871067558,0.003490735365409097,1000.0
0.15,0.12279722107280416,0.003737676595396002,1000.0
0.2,0.08526499607967244,0.004055738197040737,1000.0
0.25,0.049634417855317,0.004157606555898203,1000.0
0.3,0.0027323199013056876,0.004198531672340653,1000.0
0.35,-0.03884184383418914,0.004037265314162841,1000.0
0.4,-0.0758518870747351,0.0036949249145699736,1000.0
0.45,-0.10341415807157874,0.003328966168956704,1000.0
0.5,-0.11459681504985156,0.0030078214324241108,1000.0
0.55,-0.10879903154891575,0.0030733719706707518,1000.0
0.6,-0.07684688296276365,0.0034308266181084647,1000.0
0.65,-0.02311258521651496,0.0039457454957106865,1000.0
0.7,0.048964589627218814,0.004195408355164602,1000.0
