Dimerization,ZL,error,N
0.0,0.16351107560091416,0.003561195432431851,1000.0
0.05,0.1586751026108372,0.003751495797541591,1000.0
0.1,0.12376481133532545,0.0042095854824772605,1000.0
0.15,0.08274515905642853,0.004606729286091353,1000.0
0.2,0.03440665076946983,0.004915971601365956,1000.0
0.25,-0.02025588276672369,0.004975237382169816,1000.0
0.3,-0.07557169428491248,0.004668553468155013,1000.0
0.35,-0.11525688770017015,0.004206517708686471,1000.0
0.4,-0.14500723981537583,0.003925861627253739,1000.0
0.45,-0.14131773043922055,0.0038702532582060526,1000.0
0.5,-0.1069110601016639,0.004488984744290413,1000.0
0.55,-0.041478142396564846,0.005200621707412808,1000.0
0.6,0.05303317248360294,0.005560486813247108,1000.0
0.65,0.1588702865160291,0.0055685426273362855,1000.0
0.7,0.27044372519171317,0.005069879856196211,1000.0
