Dimerization,ZL,error,N
0.0,0.13441112554589799,0.0033615477738246605,1000.0
0.05,0.12309039036447082,0.0036078074611056977,1000.0
0.1,0.1104217358594491,0.003746266129873509,1000.0
0.15,0.08155645897630504,0.004187236968375743,1000.0
0.2,0.043691489712169,0.004291008795649444,1000.0
0.25,0.004944636676960857,0.004303744311847007,1000.0
0.3,-0.03450494030409762,0.004313236895991566,1000.0
0.35,-0.06707061162737431,0.003972205814029955,1000.0
0.4,-0.09469469851950296,0.0036380635061056565,1000.0
0.45,-0.10409953961976881,0.0036157402742857682,1000.0
0.5,-0.09420437608869099,0.003707120356098674,1000.0
0.55,-0.06383222816141108,0.004201453070694361,1000.0
0.6,-0.005917344908606892,0.004733278556705626,1000.0
0.65,0.0692884275815676,0.005054646558095722,1000.0
0.7,0.15875706681478297,0.005108645016547984,1000.0
