Jdis,ZL,error,N
0.7,0.0701059540704145,0.004744960276634869,1000.0
0.75,0.07025643278354252,0.004799005881739668,1000.0
0.8,0.07318736545087837,0.004820331247662572,1000.0
0.85,0.07055857822769407,0.004948845782506325,1000.0
0.9,0.06964240884272734,0.005104994437870941,1000.0
0.95,0.0695310194019583,0.005058803313259474,1000.0
1.0,0.0692884275815676,0.005054646558095722,1000.0
1.1,0.06863194145833355,0.005249877338412584,1000.0
1.2,0.07068532396624631,0.005174437212112431,1000.0
1.3,0.0681085469952863,0.005204750406182782,1000.0
1.4,0.06510032642582371,0.0052306261371994735,1000.0
1.5,0.06770930967776653,0.0051697007673326524,1000.0
