Dimerization,ZL,error,N
0.0,0.1339617618261382,0.004685726957626017,500.0
0.2,0.06405570749899228,0.005759993344255895,500.0
0.4,-0.05888050990259135,0.005210838103734019,500.0
0.6,-0.0568953239361506,0.005175914943185846,500.0
0.8,0.203256423855827,0.006242591762127354,500.0
1.0,0.5368248812464471,6.3332468057211915e-15,500.0
