x2-x1,corr
1,0.5398121296597352
2,0.38854086766157203
3,0.16165292896135194
4,0.15240049971097144
5,0.08987836749272068
6,0.09681911860928022
7,0.044275500504992224
8,0.05194939004257765
9,0.022231425275204397
10,0.023982171404972143
11,0.014913827654966641
12,0.015726643633589308
13,0.01019707610868856
14,0.00703660817239634
15,0.00407488579749177
16,0.0037361521342302462
17,0.002737897654010212
18,0.006735476549634038
19,0.0015610157801024401
20,0.0016451721194736218
21,0.0015583745266418746
22,0.0015461713421136695
23,0.0016353324312672532
24,0.0022910924870512836
25,0.0008447819459074479
26,0.0010332725333732189
27,0.00026997398441438574
28,0.00028983612009254287
29,0.00032708692686197213
30,0.00020999661279647827
31,0.00010462503660993697
32,0.0002359510309267661
33,6.475247295691835e-05
34,6.061531508314309e-05
35,6.945249703647445e-05
36,4.4507927273252695e-05
37,5.13419894161961e-05
38,9.658399075975514e-05
39,3.8930664533999695e-05
40,4.21617380444002e-05
41,1.8406426543537164e-05
42,1.825516429177804e-05
43,2.326833432398458e-05
44,2.2940260741203867e-05
45,1.3339206507794476e-05
46,2.6123669221092588e-05
47,7.439659186451395e-06
48,8.082789650832527e-06
49,2.1373177016671244e-06
50,2.350951122669639e-06
51,1.4890945233966983e-06
52,2.0340943117172065e-06
53,9.873205933377105e-07
54,1.026664584493777e-06
55,8.569637186596643e-07
56,9.538094272542078e-07
57,1.3438431426710755e-08
58,9.837317896624767e-08
59,-6.630338847815558e-08
60,-1.0790293539970299e-07
61,1.9209074123739934e-07
62,1.7406948991388364e-07
63,-1.6289871260464565e-06
64,-1.6450637861603822e-06
10,0.025282255700993114
11,0.026264577188303728
12,0.019775096545776978
13,0.019052874511271037
14,0.008541106114972946
15,0.008572807784481763
16,0.007717306896005098
17,0.011396063787803147
18,0.005186657946670265
19,0.005769241411833908
20,0.0038395577519829706
21,0.0042574248486834335
22,0.004695335845817059
23,0.004527694917855393
24,0.0024986376960490406
25,0.0028406687884040315
26,0.002275101045639558
27,0.0025450751757436097
28,0.00254498279206552
29,0.0027287191894175672
30,0.0022237852276510294
31,0.003859589165905015
32,0.0014488382601476218
33,0.0016408276840539234
34,0.0005581169122466208
35,0.00031305685066058053
36,0.00036404945419264874
37,0.0007142789800040681
38,0.00023781563254464497
39,0.0002650570391299155
40,9.34203673517233e-05
41,8.75803223340791e-05
42,9.855272091083756e-05
43,8.97508662051463e-05
44,6.768234136029288e-05
45,8.007637735703915e-05
46,4.9902122296191224e-05
47,7.420706107120326e-05
48,1.563948834406637e-05
49,1.6542382710358225e-05
50,6.582012070299063e-06
51,7.361137258535877e-06
52,3.2901074228342018e-06
53,3.0622124209236897e-06
54,1.5891318125745547e-06
55,2.2579692392520183e-06
56,-3.779524884541996e-05
57,-1.732878295015099e-05
58,-3.4531613193778006e-05
59,-4.041187185984445e-05
60,2.013583281601264e-05
61,1.2215274113036798e-05
62,9.645015586931035e-05
63,9.940832125835658e-05
64,2.8490605919838536e-06
10,0.023510719408378927
11,0.017688058171499498
12,0.014754180304790669
13,0.00801281295119637
14,0.007909076732292455
15,0.00811060844449838
16,0.012040150126373151
17,0.005855631171249317
18,0.006004798791797162
19,0.0040766123947585916
20,0.00442610981342055
21,0.005284983594307244
22,0.004938594783353003
23,0.0026735799030916524
24,0.0029505696345856723
25,0.0026908356774393077
26,0.00287277790173459
27,0.0030555607335131314
28,0.0029547572688008988
29,0.00238994029241524
30,0.0041589432687399504
31,0.0014961384625709535
32,0.001688227683476057
33,0.0006265342105368698
34,0.0003484628768976482
35,0.00040044471598109225
36,0.0008245118471029812
37,0.00026744627910916743
38,0.0002986309278620658
39,9.792493228366314e-05
40,9.204834332056358e-05
41,9.815134137564772e-05
42,9.062625361470131e-05
43,6.481997911111669e-05
44,7.330756353919797e-05
45,4.93571998790101e-05
46,7.349493781854707e-05
47,1.6425188846317693e-05
48,1.6925238054644463e-05
49,7.400334365224754e-06
50,8.58703174679358e-06
51,3.653359472810711e-06
52,3.464131619606668e-06
53,1.4989005330052672e-06
54,2.1813377420194315e-06
55,-3.7700502492072334e-05
56,-1.71399567058708e-05
57,-3.43600596419389e-05
58,-4.027356397653564e-05
59,2.0543130626728665e-05
60,1.2592049982083047e-05
61,0.00010727857733975655
62,0.0001073252905621614
63,3.417975088096787e-06
64,2.7465462305921955e-06
10,0.030920369642669726
11,0.03263876557869719
12,0.018946582536566624
13,0.016587430137629908
14,0.01234790553567805
15,0.02039432073814224
16,0.00793326071160102
17,0.008924646053760187
18,0.0045526997740354255
19,0.005064835960472544
20,0.0044688099719280535
21,0.004276250772866361
22,0.0023635065955715322
23,0.0028308348825741713
24,0.0018804259116179986
25,0.002229672741785578
26,0.0016833054108407702
27,0.0018819784033207456
28,0.001395063851518106
29,0.002102989507148272
30,0.000948965600265066
31,0.0010475330497151795
32,0.000476942320754508
33,0.0002752382030029649
34,0.0003257165961084493
35,0.0006349626381988208
36,0.00023769069018190675
37,0.0002653045158827003
38,0.00011048104094142538
39,0.00010588394276968096
40,0.00011727270329462542
41,0.00012109372421505963
42,6.707195017558093e-05
43,9.286914529384876e-05
44,4.4816658508408615e-05
45,5.9733833925213435e-05
46,1.7357122773523763e-05
47,1.8722478713938293e-05
48,6.302940208739374e-06
49,7.464034382458205e-06
50,3.0393505117233244e-06
51,3.042569351754285e-06
52,1.6504819992595908e-06
53,2.0196311391713324e-06
54,-1.973902302178802e-05
55,-8.84952617307534e-06
56,-1.8458214285257322e-05
57,-2.168198914421546e-05
58,1.1514389334571673e-05
59,7.608808300854621e-06
60,3.459740256438595e-05
61,3.4579436026152794e-05
62,1.3306806663032503e-06
63,1.0798989271938412e-06
64,7.69957501381929e-07
10,0.028234790706894896
11,0.015906418283280318
12,0.01427627366584317
13,0.011726535726894477
14,0.01712454378063298
15,0.006570852473770851
16,0.0075024919364801
17,0.0038246153056417393
18,0.0042471167065137524
19,0.0034525566749397663
20,0.003235333488360726
21,0.0018372201062406767
22,0.002195458779239147
23,0.0015591189619973285
24,0.001871405521875383
25,0.001345703668919441
26,0.001497409492555094
27,0.0011254627036509186
28,0.0016801640636046435
29,0.0007569268551737594
30,0.0008352089544843981
31,0.000381089659646981
32,0.00021866520741786004
33,0.0002573813435082887
34,0.0005168271217501115
35,0.00018397177376794284
36,0.00020574582539853605
37,8.49604674012892e-05
38,8.081542586152725e-05
39,8.772272484792205e-05
40,8.775226504061658e-05
41,5.113524514478436e-05
42,7.08300308829798e-05
43,3.6888702621404014e-05
44,4.893001458827298e-05
45,1.5349952450264516e-05
46,1.6637974316078165e-05
47,5.372676279901348e-06
48,6.38963491006063e-06
49,2.492771808543909e-06
50,2.508971738523482e-06
51,1.2818798669614965e-06
52,1.5582639528551732e-06
53,-1.5424561812596994e-05
54,-6.9237114174329004e-06
55,-1.4480237053336332e-05
56,-1.7013049080312925e-05
57,9.167172259937717e-06
58,6.189804690402203e-06
59,2.5584438988217553e-05
60,2.556229855513091e-05
61,1.0444412554683414e-06
62,8.495482385120343e-07
63,6.191556876489114e-07
64,4.669081375215408e-07
10,0.031273382027852396
11,0.03290444514591485
12,0.021014119535671196
13,0.028437190873219005
14,0.0115953756294174
15,0.013733135440273077
16,0.005987474539335704
17,0.0067384562529305215
18,0.005624916275015399
19,0.005265614693166193
20,0.0036040773875365105
21,0.004338992672150421
22,0.0032409288504496613
23,0.004147708948522652
24,0.0022638771827340944
