Jdis,ZL,error,N
0.7,0.08515024531356183,0.003403943849886183,1000.0
0.75,0.08033106547730413,0.003442455334418218,1000.0
0.8,0.07961314365674527,0.003489090024396967,1000.0
0.85,0.07479036978885518,0.003520975239793629,1000.0
0.95,0.06845771194669659,0.0055427516959637635,422.0
1.1,0.05846747362685057,0.003560840705225895,1000.0
1.2,0.0545584736484096,0.0035081311854365587,1000.0
1.3,0.05000711984873925,0.003487706944178543,1000.0
1.4,0.04495019994492522,0.0034542951002369615,1000.0
1.5,0.04230746716279543,0.0034237771535168965,1000.0
