Dimerization,O^z,error
0.1,-0.12556901712149623,0.002211843644524369
0.2,-0.12986014733736234,0.002365751799640151
0.3,-0.12113841524040538,0.002235445672660413
0.4,-0.10042430979912491,0.002180519791668315
0.5,-0.06389711967331167,0.001926746961256251
0.6,-0.026271702879360648,0.0012174974470710916
0.7,-0.005250876156179592,0.0005872229663528757
