Jdis,ZL,error,N
0.7,-0.10629019900129,0.0042288820039065875,1000.0
0.75,-0.09661176744308174,0.00423133514870839,1000.0
0.8,-0.09094318791952828,0.004157191219331443,1000.0
0.85,-0.0866232936924465,0.004214089155603056,1000.0
0.9,-0.08285671264997806,0.004106712197092864,1000.0
0.95,-0.0728408654819607,0.004073718616469885,1000.0
1.0,-0.06707061162737431,0.003972205814029955,1000.0
1.1,-0.05697002744859163,0.003912245796792889,1000.0
1.2,-0.04548087979725448,0.0038467158763261754,1000.0
1.3,-0.03870733938364077,0.0037503735650075785,1000.0
1.4,-0.0349449328810475,0.003566635600628587,1000.0
1.5,-0.02397638674140606,0.0034489877537515635,1000.0
