Dimerization,O^z,error,N
0.0,-0.02434965286523805,0.0012355630445106626,486.0
0.2,-0.02202731561560214,0.0011613961699695966,485.0
0.4,-0.014132607818334952,0.0010596656762785072,492.0
0.6,-0.012738476916987707,0.0010219717686268074,486.0
0.8,-0.011136754320207892,0.0008731864563765691,485.0
1.0,-3.292415018321903e-09,2.0343641580197486e-09,466.0
